review,sentiment
RT @aajtak: कर्नाटक विधानसभा चुनाव पर इंडिया-टुडे कार्वी का ओपिनियन पोलदेखिए पूरा कार्यक्रम @anjanaomkashyap के साथ https://t.co/rNnqufDX8…,1
RT @aajtak: कर्नाटक में किसी को भी बहुमत के आसार नहींदेखिए पूरा कार्यक्रम @anjanaomkashyap के साथ https://t.co/rNnqufDX87#KarnatakaOpinio…,1
RT @aajtak: इन घटनाओं से देश शर्मसार :  पीएम मोदीदेखिए पूरा कार्यक्रम @anjanaomkashyap के साथ : https://t.co/KNngo2plVd#SpecialReport htt…,1
RT @aajtak: आजतक पर कठुआ की मासूम का पूरा परिवारदेखिए पूरा कार्यक्रम @anjanaomkashyap के साथ : https://t.co/KNngo2plVd#SpecialReport http…,1
RT @aajtak: मासूम की वकील को डर लगता है...देखिए पूरा कार्यक्रम @anjanaomkashyap के साथ : https://t.co/KNngo2plVd#SpecialReport https://t.…,1
"किसकी बनेगी कर्नाटक में सरकार, मोदी-शाह कर पाऐंगे कमाल? राहुल गांधी को मिलेगा कर्नाटक की जनता का साथ? हल्ला बोल, 6… https://t.co/GiAmT49HIR",1
RT @aajtak: .@anjanaomkashyap और प्रखर सिंह (विधायक के रिश्तेदार की लगाई) के बीच तीखी बहसदेखिए #HallaBolLive: https://t.co/fOz5QPkk43 htt…,1
RT @newstakofficial: रेप के आरोपी विधायक को पता नहीं प्रधानमंत्री कौन हैं?#UnnaoCase #UnnaoRapeCase #KuldeepSinghSengar #UnnaoBjpMla #News…,1
"आईए मिलके गिनते हैं कितनी बार विधायक ‘जी’ और ‘माननीय’ कहा डीजीपी और मुख्य सचिव ने POCSO आरोपी कुलदीप सेंगर को, MLA… https://t.co/T2R0y7RMbK",1
कठुआ में 8 साल की बच्ची के साथ सामूहिक बलात्कार और फिर निर्मम हत्या करने वाले  आरोपियों का बचाव करने वालों पर आज ह… https://t.co/IBxb0C9J3D,1
"कठुआ में रेप हो तो सांप्रदायिक रंग देकर वक़ील बचाने उतर जाते हैं, उन्नाव में रेप हो तो MLA साज़िश की थ्योरी के पीछे… https://t.co/XShn4FB7GW",1
"योगी जी ने नारा बदल दिया है । अब बेटी बचाओ नहीं, विधायक बचाओ बोलिए !#ArrestBJPMLA",1
जब मोदी ने मंच से कहा- 'ये ऐसे आईएएस हैं जो खुद शौचालय साफ करते हैं' | B... https://t.co/nsqlD16Zi1 via @YouTube,1
मोदी ने बीच भाषण में पूर्व IAS को क्यों खड़ा किया? Big Story | News Tak https://t.co/ZdrAbvLWtX via @YouTube,1
बिहार में पीएम मोदी का भोजपुरी भाषण | Big Story | News Tak https://t.co/OWeGlYSaYV via @YouTube,1
4 घंटे में 34 हज़ार जवाब!आरक्षण पर इस बहस का हिस्सा ज़रूर बनिए और अपना वोट डालिए ! आरक्षण का आधार क्या हो- जाति या… https://t.co/4Cc5BtvheD,1
"आरक्षण के विरोध में कथित भारत बंद, कहां शुरू हुआ बवाल? | News Tak | Big ... https://t.co/ca3PqIUeUx via @YouTube",1
भारत बंद को लेकर राजस्थान में ऐसा है हाल | News Tak | Big Story https://t.co/nQOZwXuit8 via @YouTube,1
"सलमान को जेल जाने का कोई गम नहीं, मुबंई पहुंचते ही फिर शुरु... | News Ta... https://t.co/xU2rWjW2f2 via @YouTube",1
भारत बंद को लेकर राजस्थान में ऐसा है हाल | News Tak | Big Story https://t.co/nQOZwXLTRI via @YouTube,1
हिमाचल में हुए भीषण हादसे की पूरी कहानी #NTGroundReport | News Tak | Big... https://t.co/NVSACW9UYv via @YouTube,1
"RT @anjanaomkashyap: गैंग रेप के बाद इंसाफ़ माँगने वाली लड़की को पुलिस पिता की लाश देती है। दबंग आरोपी MLA हंस रहा है योगी जी, एक साल ऐसी…",1
RT @aajtak: कांग्रेस के उपवास में छोले-भटूरे का ज़ायका!देखिए #SpecialReport @anjanaomkashyap के साथ https://t.co/NpH7pLa7Dn https://t.co/5…,1
"गैंग रेप के बाद इंसाफ़ माँगने वाली लड़की को पुलिस पिता की लाश देती है। दबंग आरोपी MLA हंस रहा है योगी जी, एक साल ऐ… https://t.co/aDl81wXEBA",1
RT @abhishek137: @anjanaomkashyap @supriyapd कुछ 'बड़े' पत्रकार ही पत्रकारिता का 'बंटाधार' कर रहे हैं : अंजना ओम कश्यपhttps://t.co/2f4xXl…,1
ये पता था आपको ?जेल से निकलकर सलमान ने क्यों दिखाई 3 उंगली? ये हो सकती है वजह | BIG STOR... https://t.co/gHU2A9KIWs via @YouTube,1
महात्मा तेरे देश में...उपवास के नाम पर ! https://t.co/dsMTTIQgzm,1
नाश्ते और लंच के बीच का अनूठा उपवास फ़र्मूला लेकर आई कांग्रेस !हल्ला बोल 6 बजे @aajtak @sambitswaraj @priyankac19… https://t.co/HVvPakajUm,1
"हल्ला बोल के weekend episode में आज एक दिन के एंकर @ashutosh83B  , देखिए अभी @aajtak https://t.co/wHz2YXnyzN",1
"क्या सलमान को स्टार होने की सज़ा मिल रही है ?देश भर से 10 नामी वकीलों के साथ हल्ला बोल, 6 बजे @aajtak https://t.co/WyZOd4dDiI",1
काला हिरण शिकार: चश्मदीद ने बताई उस रात की पूरी कहानी | BIG STORY | News... https://t.co/AmqE946KCM via @YouTube,1
"शिवराज के Mos कंप्यूटर बाबा Live ! 6 बजे, हल्ला बोल @aajtak आज पूछेंगे बाबा से कि MinisterOfState की File मिलते ही… https://t.co/nP7M3apfay",1
RT @aajtak: हिंसा के मुजरिम कौन हैं?देखिये पूरा कार्यक्रम @anjanaomkashyap के साथ https://t.co/iBxYdzVde3#SpecialReport https://t.co/OjlX…,1
RT @aajtak: 2007 से 2012 के दौर में ऐसा ही आदेश मायावती ने किया था: @SudhanshuTrived #Hallabol Live: https://t.co/fOz5QPkk43 https://t.co/…,1
RT @aajtak: दलित चिंतक देवराज सिंह से जानिए क्यों दलित उतरे है सड़कों पर? #HallabolLive: https://t.co/fOz5QPkk43 https://t.co/YDjCVhsjdU,1
भारत बंद की ये तस्वीरें देखकर दंग रह जाएंगे! https://t.co/tr9fXOHNpl,1
Modi Vs All ! आज के हल्ला बोल वीकेंड एपिसोड में गेस्ट  एंकर हैं @SudhanshuTrived 6 बजे @aajtak उनके सवालों का सामना… https://t.co/SDpKDGOckc,1
अब भीमराव ‘रामजी’ अंबेडकर! हल्ला बोल @aajtak 6बजे https://t.co/L91UiHfOfW,1
"वादा बहार का था, बिहार में दंगे का हाहाकार है ! हल्ला बोल, 6 बजे @aajtak @sambitswaraj Ranjeet Ranjan, Ajay Alok https://t.co/2Yz7Rz5EVc",1
RT @aajtak: नितीश कुमार के राज में ये क्या हो रहा है?#HallaBol में आज बिहार में मचे बवाल पर विशेष चर्चा @anjanaomkashyap के साथ. https://t…,1
"2019 में मोदी vs ममता ? ममता का मोर्चाबंदी बहाना, प्रधानमंत्री उम्मीदवारी पर निशाना ? राहुल गांधी से क्यों नहीं मिल… https://t.co/NSaCv6w76Z",1
RT @aajtak: बीजेपी का सवाल- कांग्रेस ने प्ले स्टोर से क्यों हटाया अपना ऐप?Live: https://t.co/fOz5QPkk43 #HallaBol https://t.co/v44jpAeOTj,1
RT @aajtak: नमो ऐप के जरिए लोगों की जानकारी बाहर भेजी जा रही है:@JhaSanjayLive: https://t.co/fOz5QPkk43 #HallaBol https://t.co/sb5MjxzYYY,1
RT @aajtak: कांग्रेस ने चुपचाप प्लेस्टोर से ऐप क्यों डिलीट किया :@sambitswaraj Live: https://t.co/fOz5QPkk43 #HallaBol https://t.co/qQ2mnk…,1
RT @aajtak: जासूसी का 'बिग बॉस' Vs जासूसी का 'छोटा भीम'देखिए #HallaBol @anjanaomkashyap  के साथ शाम 6 बजे सिर्फ आजतक पर https://t.co/LqGL…,1
AAP के 20 विधायकों की सदस्यता रद्द करने का फ़ैसला दिल्ली हाई कोर्ट ने पलटा । विधायक योग्य क़रार ।,1
RT @aajtak: क्या शुरू हो गई है 2019 के लिए वोट फिक्सिंग? देखिए #Hallabol @anjanaomkashyap के साथ https://t.co/PS9MZNpaGM,1
"फ़ेसबुक से data चुराकर चुनाव में जीत?  हल्ला बोल, 6 बजे @aajtak @yadavtejashwi होंगे मेरे साथ LIVE https://t.co/MRHhsF6efo",1
100 दिन बीते अब तो बहुत वक़्त हुआ @myogiadityanath जी ! https://t.co/sNoGjslCQv,1
छात्रा को क्यों देनी पड़ी जान? कॉपी देखी तो सब रह गए दंग!| News Tak https://t.co/ckzF42D28f via @YouTube,1
RT @aajtak: आया मौसम-मंदिर-मठ-लिंगायत का#HallaBol @anjanaomkashyap  के साथ https://t.co/tKBitrp7Mt,1
RT @aajtak: टीचर की छेड़छाड़ से परेशान होकर नौवीं कक्षा की छात्रा ने की खुदकुशी !अन्य वीडियो: https://t.co/0lHmKyGH0i  #ATVideo https://t…,1
RT @aajtak: एक और भागलपुर कांड !#SpecialReport @AnjanaOmKashyap​ के साथ https://t.co/XPxF6zbuF5 https://t.co/mo52fGiXQt,1
"RT @Saumyakul: 'ज़रूरी है हम जहाँ हों,वहाँ से दिखता रहेवह झिलमिलाता क्षितिज जो केवल हमारा है।'#KedarnathSingh",1
RT @vikasmaajtak: 'न्यूज तक' की टीम और टीम लीडर अंजना ओम कश्यप को बहुत बहुत बधाई। https://t.co/zhcLeL0fJe#anjanaomkashyap,1
"RT @AalokTweet: मंज़िल पे ध्यान हमने ज़रा भी अगर दियाआकाश ने डगर को उजालों से भर दिया@vikasmaajtak ji, जो अपनी क़ाबिलियत और शोहरत को ‘दि…",1
बहुत बहुत धन्यवाद @vikasmaajtak हा हा ... आपकी आखिरी लाइन सबसे अच्छी है ! https://t.co/qEygXhecMc,1
बहुत बहुत धन्यवाद @Vikas mishraहा हा ... आपकी आखिरी लाइन सबसे अच्छी है ! https://t.co/amjCBctry0,1
RT @aajtak: एमएनएस के नेता राज ठाकरे को 19 दिन बाद आखिर श्रीदेवी का अंतिम संस्कार क्यों खटक रहा है?देखिए #SpecialReport @anjanaomkashyap…,1
"एक नहीं, दो नहीं, पल्टू पलटन की पूरी फ़ौज है भारतीय राजनीति में, आईए इन्हें इन्हीं का कहा याद दिलाएँ , Subscribe क… https://t.co/GB9y1KFnz3",1
"अब एंकर यानि मैं नहीं, आप पूछेंगे मुझसे सवाल , केजरीवाल की माफ़ी या मोदी के ख़िलाफ़ अविश्वास प्रस्ताव, किसी भी मुद्… https://t.co/gvO3gWJQwd",1
"RT @aajtak: कांग्रेस मुक्त भारत Vs मोदी मुक्त भारत.देखिए #HallaBol @anjanaomkashyap के साथ, शाम 6 बजे सिर्फ @aajtak पर. https://t.co/cfvSH…",1
"क्या है ज़रूरी ? सदन में अविश्वास प्रस्ताव  या फिर जनता के बीच उनका विश्वास जीतना ? हल्ला बोल, 6 बजे @aajtak… https://t.co/JRtz4U0ilS",1
"कौन कौन जा रहाहै रामलीला मैदान, माफ़ी आंदोलन शुरू हुआ है ! ये माफ़ियाँ माफ़ हों ...🎵🎵🎶🎶",1
पूर्व मंत्री @SinghRPN  बने हल्ला बोल के गेस्ट एंकर ...अब से थोड़ी देर में 6 बजे @aajtak https://t.co/KNIZNDuwSP,1
"RT @aajtak: क्या राहुल गांधी दे सकते हैं मोदी को टक्कर, #HallaBol के इस बहस में एक दिन के एंकर बने @SinghRPN ,देखिए शाम 6 बजे @anjanaomkash…",1
RT @aajtak: आज #HallaBol के गेस्ट एंकर शो में एक दिन के एंकर बनेंगे कांग्रेस पार्टी के @SinghRPN और उनके सवालों का सामना करेंगे @sambitswar…,1
"क्या राहुल गांधी दे सकते हैं मोदी को टक्कर, हल्ला बोल के इस बहस में एक दिन के एंकर बने @SinghRPN , 6 बजे हल्ला बोल… https://t.co/O8pUd8Ivdn",1
आज हल्ला बोल के गेस्ट एंकर शो में एक दिन के एंकर बनेंगे कांग्रेस पार्टी के @SinghRPN और उनके सवालों का सामना करेंगे… https://t.co/YAFFLvQMv6,1
RT @aajtak: जीत लोकतंत्र की और जिंदाबाद PAK का! पूरा कार्यक्रम @anjanaomkashyap के साथ: https://t.co/zwkAbtsxMU#Hallabol https://t.co/O3y…,1
RT @aajtak: अरविंद केजरीवाल की माफी से AAP में भूचाल#SpecialReport @AnjanaOmKashyap​ के साथ https://t.co/RJjsZ78KRK https://t.co/HElCwmDitv,1
मजिठिया से माफ़ी पर मान का इस्तीफ़ा! https://t.co/K2bFDfuxZt,1
"इस वीडियो में दिख रहे दो गिरफ़्तार, एक की तलाश!अररिया में RJD की जीत पर किसने लगाए देशद्रोही नारे? Big Story | New… https://t.co/3LajrLcKyf",1
RT @aajtak: सपा-बसपा की जीत क्या कहती है.. Live: https://t.co/fOz5QPkk43 #HallaBol https://t.co/PRg6gwB4Yi,1
RT @aajtak: 2014 में सपा + बसपा साथ होते तो क्या होताLive: https://t.co/fOz5QPkk43 #HallaBol https://t.co/JjESOOctfV,1
RT @aajtak: हम गोरखपुर और फूलपुर में रणनीति के चलते हारे  : @sambitswaraj Live: https://t.co/fOz5QPkk43 #HallaBol https://t.co/N67eo01NP2,1
RT @aajtak: सपा-बसपा के गठबंधन हुआ तो नेतृत्व कौन करेगा बड़ा सवाल नहीं होगा : @juhiesingh Live: https://t.co/fOz5QPkk43 #HallaBol https://…,1
RT @aajtak: यूपी उपचुनाव में कांग्रेस की जमानत जब्त पर क्या बोले कांग्रेस सांसद @plpunia Live: https://t.co/fOz5QPkk43 #HallaBol https://t…,1
RT @aajtak: सुधार के साथसपा-बसपा का गठबंधन हुआ तो नेतृत्व कौन करेगा बड़ा सवाल नहीं होगा : @juhiesingh https://t.co/v2Y34gtqYq,1
RT @aajtak: बीजेपी के झूठे वादों की पोल खुल रही है जनता के सामने : @SudhinBhadoriaLive: https://t.co/fOz5QPkk43  #HallaBol https://t.co/qa…,1
"2019 की महाभारत का महाट्रेलर @aajtak पर लागातार, योगी बचा पाऐंगे गोरखपुर, केशवप्रसाद मौर्य ने जिस फुलपुर को ख़ाली… https://t.co/Zubhcp3JAl",1
क्या सोनिया की डिनर पार्टी में आ रहे सभी दलों को राहुल गांधी का नेतृत्व स्वीकार है ?@NalinSKohli @plpunia… https://t.co/sTMGvEe7l4,1
"RT @newstakofficial: फटाफट खबरों के लिए फॉलो करें @newstakofficial । #BREAKING बुलेटिन, 13 मार्च । @newstakofficial @anjanaomkashyap https:…",1
RT @aajtak: बैठक में किसानों की सारी मांगें मान ली गईं हैं: @sambitswaraj Live https://t.co/KMYbrdnDxU#HallaBol https://t.co/3YFVO2ByGi,1
"RT @aajtak: किसान हमारे समय में भी आत्महत्या करते थे, और हम उनके दर्द पर मरहम लगाते थे पर आज बीजेपी उनके दुखों को बढ़ा रही है: @sanjaynirup…",1
RT @aajtak: कांग्रेस और NCP सरकार के दौरान 305 ऐसे प्रोजेक्ट थे जो पूरे नहीं हुए थे: @sambitswaraj Live https://t.co/KMYbrdnDxU#HallaBol…,1
RT @aajtak: किसान को सब पार्टियों ने नज़र अंदाज़ किया है: @_YogendraYadavLive https://t.co/KMYbrdnDxU#HallaBol https://t.co/vwNkpDKr9l,1
RT @aajtak: शिव सेना किसानों और गरीबों के साथ हमेशा खड़ी रहेगी: @AGSawant #HallaBol https://t.co/J0PWBUlZwU,1
RT @aajtak: सहयोगी दल (शिव सेना) को सरकार से प्रश्न पूछने का अधिकार नही है: @sambitswaraj #HallaBol https://t.co/AcHXWVSCjG,1
"RT @aajtak: मैं किसानों को बधाई देता हूं कि उन्होंने महाराष्ट्र सरकार को संयम बरतने को मजबूर कर दिया: सुनीत चोपड़ा, नेता CPI (M) #HallaBol…",1
"RT @aajtak: सारे देश में आक्रोश है और हम उसे नहीं समझना चाहते, क्योंकि ये एक क्लास संघर्ष है: देवेंद्र शर्मा, कृषि विशेषज्ञ #HallaBol http…",1
"RT @aajtak: नरेश अग्रवाल BJP में आए, जया बच्चन को कहा नाचने वाली, सर पर पड़े ओले, सुषमा स्वराज ने धोया. आपके सवाल @anjanaomkashyap के जवाब.…",1
नरेश अग्रवाल 'EX-समाजवादी-पार्टी' वाले ! अब बीजेपी-वाले !एंट्री के तुरंत बाद नरेश अग्रवाल को किस बयान पर सुषमा ने… https://t.co/NsoWSRONgD,1
नरेश अग्रवाल 'राजनीति-वाले' हैं ।#NareshAgarwal,1
RT @SushmaSwaraj: श्री नरेश अग्रवाल भारतीय जनता पार्टी में शामिल हुए हैं. उनका स्वागत है. लेकिन जया बच्चन जी के विषय में उनकी टिप्पणी अनु…,1
"RT @aajtak: टेलीविजन इतिहास में पहली बार #HallaBol का वीकेंड गेस्ट एंकर स्पेशल, देखिए आज शाम 6 बजे @sambitswaraj  के साथ, सिर्फ आजतक पर. @…",1
RT @aajtak: हर राजनीतिक पार्टी का एक प्रवक्ता एक शो के लिए बनेगा गेस्ट एंकर. आज शाम 6 बजे आजतक पर देखिए #HallaBol का ये स्पेशल कार्यक्रम @s…,1
"RT @aajtak: टेलीविजन इतिहास में पहली बार #HallaBol का वीकेंड गेस्ट एंकर स्पेशल, देखिए आज शाम 6 बजे, सिर्फ आजतक पर https://t.co/xY0T3D3A2x",1
एक एपिसोड का एंकर ! आज से हल्ला बोल का Weekend Guest Anchor Edition की शुरूआत | हर पार्टी का प्रवक्ता एक ऐपिसोड में… https://t.co/0qL0Jju1D3,1
"किसी को कहा गया, बेटी हो ये क्या कर रही हो, किसी को कहा गया बेटियों को ये शोभा नहीं देता और एक दिन राजपथ सन्न रहा… https://t.co/xnhCPBAUZY",1
बंद मुट्ठी में सपनों का अबीरआसमान में बिखरता हर कामयाबी का गुलाल तेरा ......बाक़ी के 364 दिन भी तेरे माँ #SheInspiresMe#WomensDay,1
शादी में देखते ही देखते ये क्या हो गया? VIDEO देखकर रह जाएंगे सन्न! | Ne... https://t.co/PBO2Udehhq via @YouTube,1
RT @aajtak: त्रिपुरा में हिंसा का तांडव#HallaBolलाईव https://t.co/fOz5QPkk43 https://t.co/OuwhVP63OX,1
"RT @aajtak: उपद्रवी होना हमारे खून में नहीं है, हमने लेनिन की मूर्ति नहीं गिराई - @sambitswaraj #HallaBolलाईव https://t.co/fOz5QPkk43 htt…",1
"RT @aajtak: जिन लोगों ने बाबरी मस्जिद को नहीं छोड़ा उनके लिए लेनिन की मूर्ति कुछ नहीं है- सुनीत चोपड़ा, नेता, सीपीआई(एम)#HallaBolलाईव htt…",1
RT @aajtak: बरेली पहुंचा 'आर्ट ऑ‍फ मंदिर'देखिए पूरा कार्यक्रम @anjanaomkashyap​ के साथ : https://t.co/vLrpZrZczD#SpecialReport https://t.…,1
RT @aajtak: लेनिन के बुत को जमींदोज करके बीजेपी की क्रांति !देखिए पूरा कार्यक्रम @anjanaomkashyap के साथ : https://t.co/ifY4Z3JC54#HallaB…,1
"RT @aajtak: लेनिन ने हिन्दुस्तान की आजादी के लिए बहुत कुछ किया- सुनीत चोपड़ा, नेता, सीपीआई(एम)#HallaBolलाईव https://t.co/fOz5QPkk43 https…",1
"त्रिपुरा में भगवा जीत की ‘लाल सलाम’ पर चोट !6 बजे, हल्ला बोल @aajtak https://t.co/C60Dk6LCQW",1
बीजेपी के इस 'रॉकस्टार' नेता को पहचाना? | News Tak https://t.co/5hy03mkruR via @YouTube,1
मोदी के वो स्लोगन जो सियासत से हर जुबान तक छा गए! | BIG STORY | News Tak https://t.co/2TogchdIOf via @YouTube,1
अयोध्या को लेकर श्रीश्री का ओवैसी पर करारा वार! | BIG STORY | News Tak https://t.co/QILkf55eDu via @YouTube,1
RT @aajtak: .@anjanaomkashyap के साथ #Exclusive बातचीत में आध्यात्मिक गुरु @SriSri बोले - अयोध्या विवाद नहीं सुलझा तो सीरिया बन जाएगा भारत.…,1
RT @aajtak: कोर्ट के बाहर अयोध्या विवाद को सुलझाने की कोशिशों में जुटे आध्यात्मिक गुरु श्री श्री रविशंकर ने एक बार फिर इस मामले पर बड़ा बया…,1
"RT @newstakofficial: फटाफट खबरों के लिए फॉलो करें @newstakofficial । सुबह 10:30 बजे का #SUNDAYBREAKING बुलेटिन, 4 मार्च । @newstakofficial…",1
आज़ान की आवाज़ पर चुप हुए मोदी!दिल्ली में PM मोदी ने चुप रहकर भी जीत लिया दिल | News Tak https://t.co/9ie2NTgjs8 via @YouTube,1
EVM ?पैसों के दम पर जीती BJP- सीताराम येचुरी | News Tak https://t.co/mE6dTlZzSx via @YouTube,1
त्रिपुरा में BJP की ऐतिहासिक जीत पर क्या बोले PM मोदी | News Tak https://t.co/zvXKEjBEZN via @YouTube,1
श्रीदेवी की मौत के बाद जाह्न्वी का पहला संदेश | News Tak https://t.co/HsMwxj9PIf via @YouTube,1
नार्थ इस्ट भारत हुआ लेफ़्ट मुक्त!ये है तीनों राज्यों का फाइनल रिजल्ट! | News Tak https://t.co/bLKU7xrcu5 via @YouTube,1
'मोदी लहर' से ऐसे पूरे हिंदुस्तान में छा गई BJP!  | News Tak https://t.co/pqezGMpJLQ via @YouTube,1
"त्रिपुरा, नागालैंड और मेघालय के नतीजे, कौन बनेगा नॉर्थ ईस्ट का बादशाह? YouTube पर News Tak LIVE देखिए !कौन बनेगा… https://t.co/rf50Mvnphc",1
होली के बारे में सबसे अच्छा और सबसे बुरा क्या है? श्रेणी:... https://t.co/4UVuLdjOhX,1
वाराणसी में गंगा घाट पर होली के मस्ती भरे गीत | Big Story | News Tak https://t.co/e6Ws4hh2V9 via @YouTube,1
RT @newstakofficial: Follow करें @Newstakofficial और देखें । दिल्ली में हजारों SSC के छात्र क्यों कर रहे हैं बवाल? | BIG STORY | News... ht…,1
"RT @aajtak: लोकपाल के मुद्दे पर @NayakRagini और @sambitswaraj  के बीच तीखी बहस, देखिए #Hallabolआजतक लाईव https://t.co/fOz5QPkk43 https://t…",1
"क्या 'छोटे चिदंबरम ' को बचाने के लिए लोकपाल चयन समिति की बैठक से किनारा कर रही है कांग्रेस ? 6 बजे हल्ला बोल,… https://t.co/gewfa7xgP2",1
वसीम रिजवी ने चिट्ठी में क्या लिखा कि मच गया बवाल | Big Story | News Tak https://t.co/GqNi65VpkB via @YouTube,1
श्रीदेवी के अंतिम दर्शन पर बॉलीवुड की आंखों से फूटा सैलाब | News Tak | B... https://t.co/wDBR3nVrgs via @YouTube,1
श्रीदेवी जैसी... इन स्टार्स के मौत की कहानी! | News Tak | Big Story | Va... https://t.co/BzThDJuNsi via @YouTube,1
बनारस में कहां जलती चिता के बीच खेलते है होली | News Tak | Big Story | V... https://t.co/zeItmRoARn via @YouTube,1
"RT @aajtak: #Hallabol, @sambitswaraj  और @priyankac19 के बीच कार्ति चिदंबरम की गिरफ्तारी पर तीखी बहस देखिए.. क्या है सही और क्या है गलतLiv…",1
"RT @aajtak: #Hallabol, @sambitswaraj – जब गिरफ्तारी नहीं होती है तो कांग्रेस वाले कहते हैं कि गिरफ्तार नहीं करते, जब गिरफ्तारी होती है तो…",1
कार्ति चिदंबरम की गिरफ़्तारी की क्या वजह रही? @sambitswaraj @priyankac19 के साथ 6 बजे @aajtak https://t.co/PkmL7oYjyr,1
अलविदा चाँदनी ! https://t.co/XsKg0jsjN8,1
"RT @aajtak: #Hallabol, श्रीदेवी के व्यक्तित्व के विभिन्न पहलुओं पर देखिए क्या कह रहे हैं फिल्म जगत के नामचीन लोग. देखिए क्या कहते हैं जितें…",1
RT @aajtak: ...ओ मेरी 'चांदनी'देखिए पूरा कार्यक्र @anjanaomkashyap के साथ: https://t.co/9gdKYoB9jP#SpecialReport https://t.co/2zqtdvtGQR,1
RT @aajtak: श्रीदेवी को जितेंद्र का आखिरी 'तोहफा'शाम 6:00 बजेदेखिए @anjanaomkashyap  के साथ सिर्फ आजतक पर https://t.co/Te2pNwKQaT,1
9 मासूमों की चीख नहीं सुनाई दे रही @NitishKumar जी ? सुशासन 'बैठा' जा रहा है !,1
RT @newstakofficial: दिल्ली की ये चोरी देखकर आप अपना माथा पीट लेंगे!#Delhi #CCTV #CaughtOnCamera #NewsTakदेश और दुनिया की बाकी खबरों के…,1
"RT @newstakofficial: दोपहर 1 बजे का #BREAKINGबुलेटिन, 27 फरवरीफटाफट खबरों के लिए फॉलो करें @newstakofficial https://t.co/kJrJwS2KFY",1
RT @newstakofficial: अमित शाह ने ऐसे उतारी राहुल गांधी की नकल #NewsTak @AmitShahOffice @narendramodi @OfficeOfRG देश और दुनिया की बाकी ख…,1
बिहार में मासूमों की मौत का गुनहगार BJP नेता कौन? | News Tak https://t.co/WAplO6xXEt via @YouTube,1
पुड्डुचेरी में पैदल चलकर कहां पहुंचे पीएम मोदी? | News Tak https://t.co/BVjJvXSTBc via @YouTube,1
राम मंदिर पर ओवैसी के बयान पर बड़ा पलटवार ।News Tak https://t.co/yyLZjmRgVx via @YouTube,1
"RT @newstakofficial: देशभर में ऐसी है होली की धूम, उड़े रंग-गुलाल#Holi #HOLI2018 #IndianFestival #NewsTakदेश और दुनिया की बाकी खबरों के…",1
बग्घी पर सवार होकर दूल्हे के घर बरात लेकर पहुंची दुल्हन | News Tak | BIG... https://t.co/qqFixhOe7b via @YouTube,1
श्रीदेवी की जिंदगी के ये राज सुने नहीं होंगे आपने! | News Tak | BIG STORY https://t.co/iDKvFaGwXb via @YouTube,1
"दिल्ली के पास ICU में घुस गए परिजन, डॉक्टर को पीटा | News Tak | Big Story https://t.co/YBzLUzwmCi via @YouTube",1
क्या श्रीदेवी की मौत का अमिताभ को पहले ही हो गया था आभास? Big Story | Ne... https://t.co/pRLbJalxCL via @YouTube,1
पड़ोसी ने बताया घर में ऐसी जिंदगी जीती थीं श्रीदेवी | Big Story | News Tak https://t.co/rgDX0wDFXV via @YouTube,1
ये है श्रीदेवी का आखिरी वीडियो | Big Story| News Tak https://t.co/GJUeH27OMm via @YouTube,1
बॉलीवुड की मशहूर एक्ट्रेस श्रीदेवी का दिल का दौरा पड़ने से निधन  | Big S... https://t.co/Rlnvb7GyMI via @YouTube,1
नीरव मोदी पर पीएम मोदी ने तोड़ी चुप्पी! News Tak | BIG STORY https://t.co/uKeMVIqM0l via @YouTube,1
"कृष्ण नगरी में होली की धूम, खुद को नहीं रोक पाए रिपोर्टर ।News Tak https://t.co/iRoMUopi75 via @YouTube",1
भरी सभा में ये क्या बोल गए बीजेपी विधायक? कानून का उड़ाया मज़ाक News Tak https://t.co/AtbNF4ROwQ via @YouTube,1
मथुरा पहुंचे योगी ने इस बड़े सवाल पर क्या जवाब दिया? | News Tak | Big Story https://t.co/UpaNfwDG8Y via @YouTube,1
लगा लो शर्त...गंगा से पहले बैंक साफ होंगे !Via WhatsApp,1
अंजना के शो में क्या हुआ कि खड़े हो गए सारे दर्शक?Big Story | News Tak https://t.co/7mPmgyweCx via @YouTube,1
"थप्पड़-थप्पड़ पता चला है ! हल्ला बोल, 6 बजे @aajtak @NupurSharmaBJP @NayakRagini  और @LambaAlka के साथ । दिल्ली की… https://t.co/goXfB6Uawf",1
किसी प्रधानमंत्री को ऐसे नाचते देखा नहीं होगा! | News Tak https://t.co/KcdBn86rp1 via @YouTube,1
"RT @newstakofficial: फटाफट खबरों के लिए फॉलो करें @newstakofficial । सुबह 9 बजे का #MorningBreaking बुलेटिन, 23 फरवरी । @newstakofficial @a…",1
RT @aajtak: सरहद पर पाक की ''नापाक' हरकत जारी फिर भी भाती है पाक कलाकारों की कलाकारी? देखिए #Hallabol शाम 6 बजे @anjanaomkashyap  के साथ..…,1
"RT @newstakofficial: । फटाफट खबरों के लिए फॉलो करें @newstakofficial । 8 AM बजे का #MorningBreaking बुलेटिन, 22 फरवरी । @newstakofficial @a…",1
RT @Rekhta: भँवर से लड़ो तुंद लहरों से उलझोकहाँ तक चलोगे किनारे किनारे~रज़ा हमदानी #goodmorning,1
